data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"sản phẩm sang xịn mịn, sản phẩm đáng trải nghiệm",,,,,,,,,,Positive,
Sản phẩm tốt giá rẻ săn sale Mua của cửa hàng nhiều lần rồi. Mọi người ủng hộ cửa hàng,,,,,,,Positive,,,,
"Điện thoại dùng rất ok trong tầm giá Mượt mà, pin trâu, sạc nhanh, nhiều tính năng hay ho",Positive,,,,,,Positive,,,,
"Sản phẩm này kém nhé,mọi ng không nên mua tránh hối hận như tôi,mua được 1 hôm mang đi đổi sản phẩm mới mất trắng 1tr2. Máy này kém không đáng tiền",,,,,,,Negative,,,,
"Sản phẩm về tới tốt, chơi game cực ngon cực mượt trong tầm giá",,,Positive,,,,Positive,,,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Tốt, cám ơn cửa hàng, nguyên siu",,,,,,,,,,Positive,
"Lần 2 mua iphone của cửa hàng. Lần đầu mua 16 pro max và lần này mua 14 cho bố mình, đều rất tốt. Nguyên seal, hàng đẹp, không lỗi lầm, đóng gói cẩn thận. Nghe nói mua iphone trên shopee hơi kỳ nhưng mình chưa gặp vấn đề gì.",,,,,Positive,Positive,,,,,
"Màu sắc: desert 
Dung lượng lưu trữ: 256gb đã luôn",,,,,,,,,,Positive,
"Nhóm màu: xám 
Dung lượng lưu trữ: 256gb điện thoại đẹp lắm mọi người, trải nghiệm tốt. Mình đặt hàng biết mình là con gái nên gửi màu này, mình thích lắm cảm ơn cửa hàng! tuyệt vời, hí hí 💯👍",,,,,Positive,,,,,,
"máy nhẹ 2 loa, tưởng có quà tặng chứ, ông kia đặt không biết là có quà tặng về thì có, sẵn đây cho hỏi kích hoạt bảo hành thế nào, đợt sale này ngày 9/9 mà cũng không giảm hơn ngày thường gì hết, tui mua ngày 7/9",,,,,,,,,,Neutral,
Nói chung sản phẩm thì chưa biết phải sử dụng qua thời gian thì mới đánh giá chính xác được.,,,,,,,,,,Neutral,
"Nhóm màu: desert 
Dung lượng lưu trữ: 512gb quá là xuất sắc. Hàng tốt chất lượng tốt. 10/10. Cám ơn cửa hàng. Quá là xuất sắc. Hàng tốt chất lượng tốt. 10/10. Cám ơn cửa hàng.",,,,,,,,,,Positive,
"đóng gói kỹ, hàng còn nguyên bọc , đã test máy tốt rồi nhé. săn được deal còn 2tr1 nên khá là vui. cửa hàng giao hàng nhanh",,,,,,Positive,Positive,,Positive,,
"Tính năng nổi bật: giá rẻ cấu hình tốt 
Đúng với mô tả: yes 
Chất lượng sản phẩm: tuyệt vời thời gian giao hàng nhanh, đóng gói cẩn thận. Mua vào livestream nên giá rẻ. Chất lượng và kiểu dáng được trong tầm giá. Trải nghiệm tốt.",,,,,Positive,Positive,Positive,,Positive,,
Gửi không đúng màu mình chọn.đã vậy máy lại đóng gói xơ sử dụng.máy lại có vết trầy phía trên nữa. Quá thất vọng,,,,,Negative,Negative,,,,,
"Giao hàng đủ, máy đẹp. Hàng chính hãng, giá tốt",,,,,Positive,Positive,Positive,,,,
"Tính năng nổi bật: tốt 
Đúng với mô tả: tốt 
Chất lượng sản phẩm: tốt
Đóng gói cẩn thận, bọc thành nhiều lớp👍🏻ip 15 màu hồng pastel xinh lắm😍mình săn sale được giá tốt. Mấy bạn thích màu hồng recommend nên mua nha 🇻🇳",,,,,Positive,Positive,Positive,,,,
cửa hàng phục vụ rất tốt giao hàng nhanh đóng gói sản phẩm chắc chắn,,,,,,Positive,,Positive,Positive,,
máy chính hãng.mình mua của cửa hàng 3 máy rồi đều tốt hết. đóng gói rất cẩn thận.hỗ trợ khách hàng tốt.👍,,,,,,Positive,,Positive,,,
"Lần đầu tiên đặt hàng giá trị cao trên shopee, hơi lo nhưng nhận hàng ổn, máy mới nguyên seal, dùng tốt",,,,,,Positive,,,,,
"Đúng với mô tả: đunhs 
Tính năng nổi bật: ngon so với giá 
Chất lượng sản phẩm: mới tốt",,,,,,,Positive,,,,
"Pin chai quá nhanh. Pin không được như quảng cáo. Pin yếu, sạc lâu đầy. Pin sử dụng chưa được nửa ngày đã sập, sạc rất nóng, đóng hàng móp méo hộp, cửa hàng không trả lời tin nhắn",Negative,,,,,Negative,,Negative,,,
Camera portrait cắt méo khuôn mặt shipping giao muộn giờ cao điểm pin chỉ 4h sử dụng,Negative,Negative,,,,,,,Negative,,
"máy không được mượt, cảm ứng không nhạy",,,Negative,,,,,,,,
Nhìn chung là tốt cảm ơn,,,,,,,,,,Positive,
Giao hàng nhanh trong 4 tiếng.,,,,,,,,,Positive,,
"Chất lượng sản phẩm: lỗi màn hình 
Đúng với mô tả: không 
Tính năng nổi bật: sạc chậm sạc 22.5w nhưng thực tế mất 4 tiếng đầy pin, hàng đóng gói cẩu thả",,,,Negative,,Negative,,,,,
Giao hàng trong khoảng thời gian đã thông báo.,,,,,,,,,Neutral,,
"oppo a74 là một trong những mẫu smartphone tầm trung được oppo ra mắt nhằm hướng đến nhóm người sử dụng trẻ cần một thiết bị có thiết kế đẹp, pin bền và trải nghiệm mượt trong công việc cũng như giải trí cơ bản. điểm gây ấn tượng đầu tiên là thiết kế mỏng nhẹ và sang trọng. máy có độ hoàn thiện tốt, mặt lưng bóng bẩy với hiệu ứng chuyển màu hiện đại, cầm nắm thoải mái dù dung lượng pin lên tới 5000 mah. màn hình amoled 6.43 inch với độ phân giải full hd+ cho chất lượng hiển thị rõ nét, màu sắc rực rỡ, độ sáng cao nên dễ dàng sử dụng ngoài trời.",Positive,,Positive,Positive,Positive,,,,,,
Ngoại hình tốt nhưng màn bị nhiều chấm trắng,,,,Negative,Positive,,,,,,
Chất lượng ảnh chụp từ camera trong điều kiện đủ sáng ở mức chấp nhận được.,,Neutral,,,,,,,,,
Mặt lưng của máy có hoàn thiện nhám.,,,,,Neutral,,,,,,
"đẹp mới chính hãng máy sở hữu kích thướt màn hình lớn , độ phân giải cao , cửa hàng rất chuyên nghiệp, từ cách tư vấn đến lúc nhận được hàng từ cửa hàng mọi thứ đều ổn. có điểm trừ là anh shiper hơi khó tính chút nhưng không sao vì đó không phải là lỗi của cửa hàng. vì vậy vẫn cho cửa hàng 5 sao để ủng hộ cửa hàng.",,,,Positive,,,,Positive,Negative,,
Nhóm màu: đen nsnsnsnsnnsnsnnsn hàng chính hãng cấu hình tốt săn sale giá tốt,,,,,,,Positive,,,,
Cảm giác cầm thô ráp không mượt mà như mong đợi,,,,,Negative,,,,,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb giao hàng nhanh",,,,,,,,,Positive,,
"Chất lượng sản phẩm tuyệt vời, hàng như hình ảnh và rất đáng tiền,",,,,,,,Positive,,,,
Nhóm màu: màu đen máy này pin trâu ghê sài liên tục mà pin lâu hết ghê luôn cảm ơn cửa hàng nhiều chúc cửa hàng bán đắt hàng nhé sẽ giới thiệu người thân và bạn bè ủng hộ cửa hàng ạ,Positive,,,,,,,,,,
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: nghe gọi sản đã qua sử dụng giá rẻ nhưng như máy mới, mở máy cài đặ thấy vẫn báo kích hoạt bảo hành, các tính năng vẫn tốt, pin trâu, nên mua nhé mọi người",Positive,,,,,,Positive,Positive,,,
"Sản phẩm đúng hãng chất lượng tốt, hàng thật nhé mọi người",,,,,,,,,,Positive,
cửa hàng này bao uy tính Máy mình mua là 97% mà nhìn như máy mới Nói chung là quá ổn Anh em yên tâm cửa hàng này chất lượng Mình ưng bụng khi mua con này Anh em nên chọn mua cửa hàng này nhe 10/10 quá ok Cảm ơn chủ cửa hàng nhiều,,,,,,,,,,Positive,
Cái này nhìn xấu hơn mình nghĩ mà giá lại không hề rẻ chắc không đáng tiền,,,,,Negative,,Negative,,,,
màu máy: màu xanh sản phẩm: oppo a15s 8/256gb cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè,,,,,,Positive,,Positive,,,
Điện thoại nhận về còn 6% sập nguồn phải đi tu sửa thiệt hại mất 150k mọi ng mua về nhớ kiểm tra kĩ,,,,,,,,,,Negative,
"Hiệu năng nhanh và mượt mà., độ phân giải hd cho hình ảnh sắc nét., thiết kế mỏng nhẹ, rất đẹp!, màn hình lớn, phù hợp với đa phương tiện., thiết kế bền chắc, sử dụng lâu dài., màn hình cảm ứng mượt mà, phản hồi nhanh., camera kép chụp ảnh tuyệt đẹp., kết nối 4g nhanh chóng, tuyệt vời cho việc duyệt web.,",,Positive,Positive,Positive,Positive,,,,,,
"Mọi thông số về màn hình, camera, pin đều đúng như nhà sản xuất công bố.",Neutral,Neutral,,Neutral,,,,,,,
"Dùng rất ok, pin trâu sạc nhanh, cấu hình vô đối trong tầm giá",Positive,,Positive,,,,Positive,,,,
cửa hàng giao hàng nhanh shiper nhiệt tình cửa hàng hỗ trợ tốt sản phẩm chất lượng,,,,,,,,Positive,Positive,,
"Không hiểu sao dám để giá cao vậy, chán thật sự",,,,,,,Negative,,,,
"Nhóm màu: đen 
Dung lượng lưu trữ: 16gb ⚡ 
Hiệu suất: ổn định 
sử dụng máy cũ nên hơi trầy nhẹ",,,Positive,,Negative,,,,,,
"Đã nhận được hàng, đong gói rất cẩn thận. Hàng đặt trước nên giao thế là nhanh. Đã sử dụng thấy cũng mượt mà.",,,Positive,,,Positive,,,Positive,,
"Đúng với mô tả: oke 
Tính năng nổi bật: oke tốt",,,,,,,,,,Positive,
"điện thoại cũ, giá rẻ nên không tốt. mình đặt mua và nhận ngày 28/4/ 2023, đến nay 6 ngày. máy tự động tắt nguồn liên tục, mình có để test thêm vài ngày và đến hôm nay tự động tắt và không thể bật lại lên nữa. đã liên hệ với cửa hàng và chưa nhận phản hồi. khi nào cửa hàng phản hồi và hỗ trợ đổi máy thì sửa đánh giá này sau ! mọi người cân nhắc khi mua hàng !!!",,,Negative,,,,,Negative,,,
Hiệu năng xử lý các tác vụ nhẹ nhàng hàng ngày.,,,Neutral,,,,,,,,
"Pin không trâu lắm, thiết kế đẹp. 4 sao cho cửa hàng",Negative,,,,Positive,,,,,,
"Tồi tàn thất vọng sóng chập chờn như crush nhắn tin lúc có lúc không, đóng gói bừa bộn hộp rách te tua như bị mèo cào, hỗ trợ khách hàng im thin thít như đang chơi trốn tìm",,,,,,Negative,,Negative,,,
Variation3: mỹ 2 sim 99% 128gb mưa hàng ở cửa hàng mấy cây rồi..vẫn tốt..hy vọng hàng cứ vậy mà ổn,,,,,,,,,,Positive,
"Tất cả rất ok, mượt mà, dễ dùng, đáng giá. Lần đầu dùng Techno có nhiều trải nghiệm thích thú, hy vọng máy bền.",,,Positive,,,,,,,Positive,
"Hiệu năng tốt ram 6gb, tốt pin, tốt ngoại đẹp , hình phụ kiện đầy đủ tốt loa mic tốt chăm sóc khách hàng oke.",,,Positive,Positive,,,,Positive,,Positive,
Pin sạc chỉ 80% sau 2 tiếng. Camera chính màu xanh lệch. Ship muộn không bù phí vận chuyển.,Negative,,,Negative,,,,,Negative,,
"Mới nhận, máy nhìn xịn sò lắm nha, bền hay không thì chờ thời gian trả lời. Tạm thời là 5 sao cho sản phẩm và cho cửa hàng",,,,,,,,,,Positive,
"Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt
Ngon bổ rẻ nha. sử dụng làm máy chính vẫn tốt. lỗi nhẹ nên không quan trọng. hợp túi tiền",,,,,,,Positive,,,Positive,
"Tính năng nổi bật: ổn 
Đúng với mô tả: dung voi mô tả 
Chất lượng sản phẩm: tốt nen mua moi nguoi a chất lượng sản phẩm tốt giao hàng nhanh tu van nhiet tinh",,,,,,,,Positive,Positive,,
Xem video tiktok còn lác nữa mà. Chậm thật sự. Máy sử dụng để đề phòng nên không hi vọng nhiều,,,Negative,,,,,,,,
"đóng gói bọt biển mỏng, ship làm gãy nút. pin yếu gọi họp trực tuyến, camera lắc hình ảnh.",Negative,Negative,,,,Negative,,,Negative,,
Độ phan giải màn hình thấp nhìn rất xấu. Camera chụp ảnh cũng xấu. Không như quảng cáo,,Negative,,Negative,,,,,,,
Sản phẩm được đóng gói bằng hộp giấy thông thường.,,,,,,Neutral,,,,,
hình ảnh mang tính nhận xu cửa hàng giao hàng khá nhanh đóng hàng cẩn thận máy chuẩn màu,,,,,,Positive,,,Positive,,
cửa hàng gửi cho máy có mấy chấm trắng màn. thỉnh thoảng sử dụng đến 40% thì sập nguồn,Negative,,,Negative,,,,,,,
"tháng trước mình mua cho cháu lớp 8, 1 cái màu đen và tháng này mình mua cho cháu lớp 6, 1cai màu bạc. cả 2 đứa đều rất thích, điện thoại chơi game rất mướt, nhạy",,,Positive,,,,,,,,
Nhóm màu: đen điện thoại tương đối được giao hàng nhanh pin mau hết mạng yếu mua 2 cái bị hư 1 cái thôi cho 3 sao thôi,Negative,,,,,,,,Positive,Positive,
"Khả năng lưu trữ: 256gb 
Nhóm màu: nhiều màu hàng đẹp",,,,,Positive,,,,,,
"Màu máy: màu xanh sản phẩm: samsung a50s 4/64gb cửa hàng bán hàng uy tín riết chắc tôi hết tiền với cái cửa hàng này luôn quá bán đồ gì đâu mà món nào cũng rẻ cũng chất lượng hết lãnh lương là tôi qua mua liền, đặt online liền hai cái 10 điểm cho cửa hàng nha nhận hàng rất là ưng ý luôn chất lượng tuyệt vời mà giá cả thì phải chăng nữa nhân viên dễ thương tư vấn nhiệt tình nhé màn hình tuyệt đẹp bộ xử lý nhanh và hiệu quả giá trị tuyệt vời cho số tiền bỏ ra tặng cửa hàng đủ năm sao",,,Positive,Positive,,,Positive,Positive,,,
"Chất lượng sản phẩm: tệ 
Đúng với mô tả: tệ 
Tính năng nổi bật: tệ
Quảng cáo điện thoại chống nước này kia mà mình dính nc mưa có 5p về bị sọc màn. mang ra tt kêu bảo hành hết hơn 1 triệu. quá thất vọng không bao giờ mua lại quảng cáo lừa đảo",,,,Negative,,,,Negative,,,
Pin không giữ sạc qua đêm tụt 20%. Camera thiếu chống rung video giật. Ship chậm khu vực nông thôn.,Negative,Negative,,,,,,,Negative,,
đã nhận được hàng như hình cửa hàng đóng gói cẩn thận giao hàng nhanh cảm ơn,,,,,,Positive,,,Positive,,
"hộp dính dấu tay nhiều,tem dán có dấu va chạp lên xuống bị nhăn.",,,,,,,,,,Negative,
color: đen-l độ bền:hơi mỏng nhưng tốt sự thoải mái:tốt thoải mái phong cách:tốt,,,,,,,,,,,Neutral
"Likenew 98%, mới nhận được hàng sáng nay, sẽ đánh giá sau khi sử dụng.",,,,,,,,,,Neutral,
"máy tốt trong tầm giá, chỉ 3tr4, có thể mua hàng trên shopee, ra cửa hàng gần nhất nhận hàng, lại được giá rẻ hơn mua tại cửa hàng. fpt phục vụ rất tốt.",,,,,,,Positive,,,,
"Tồi khác xa không có hiệu năng lag liên miên. Chăm sóc kh lạnh lùng.,",,,Negative,,,,,Negative,,,
"Cửa hàng tặng cường lực nhưng ,😭 đổi lại thì máy còn rất mới và mượt đã test qua hiệu năng ổn mọi thứ về máy đều tốt",,,Positive,,,,,,,,
"Đúng với mô tả: tốt 
Tính năng nổi bật: máy mới, xịn mịn cửa hàng nói câu thấy tin tưởng, nên mua cho con nhỏ đi học, cài được ứng dụng định vị cho con",,,,,,,,,,Positive,
Nhóm màu: xanh than sử dụng không được gọi điện thoại không nghe máy,,,,,,,,,,Negative,
Hình anhe và video không liên quan nhưng chất lượng saen phẩm thì pahỉ gọi là đỉnh của đỉnh luôn nha,,,,,,,,,,Positive,
cửa hàng giao hàng y hình mọi người yên tâm đặt bên này nhà sẽ ủng hộ lâu dài nhé,,,,,,,,,Positive,,
"Soi kĩ thì có vẻ bị ép kính, góc trên cùng hơi ám, nói chung mua hàng này thì phải chấp nhận vậy",,,,,Negative,,,,,,
"Hàng chất lượng, cửa hàng uy tín",,,,,,,,,,Positive,
"Chất lượng sản phẩm: great 
Đúng với mô tả: 99.99%",,,,,,,,,,Positive,
Mình sẽ phản hồi về pin và hiệu suất của máy sau một tuần nữa.,Neutral,,,,,,,,,,
"Điện thoại đẹp ĐÃ nhận hàng đầy đủ ,dùng được , tốt như giới thiệu đánh giá nhận xu thôi",,,,,Positive,,,,,,
"gói hàng không cẩn thận, hàng gtc mà như hàng thường. hộp gói hàng thì rách móp gói chống sốc không được quấn chặt và bịt 2 đầu thất vọng về quy cách đóng gói",,,,,,Negative,,,,,
"Đúng với mô tả: như mô tả 
Chất lượng sản phẩm: tốt
Tôi thích",,,,,,,,,,Positive,
"Nhóm màu: đen tuyền dung lượng: 4gb/64gb máy đẹp tốt lành hình chất lượng cao và chụp ảnh đẹp nét đẹp quá trời màu chuẩn đẹp như hình ảnh 📸 
Chất lượng camera: nét đẹp ⚡ 
Hiệu suất: tốt 🔋 
Thời lượng pin: sử dụng được lâu dài mấy tiếng đồng hồ",Positive,Positive,Positive,Positive,,,,,,,
"Đóng gói chắc chắn, mua điện thoại trên sàn lần đầu cũng hơi rén. cửa hàng 10đ, điện thoại nguyên seal, mình mua tặng ng nhà rất thích. Có nhu cầu sẽ ủng hộ cửa hàng tiếp",,,,,,Positive,,,,,
"Cửa hàng tư vấn tuyệt vời ship hàng nhanh chóng sản phẩm tốt, chất lượng tuyệt vời mà giá lại vừa túi tiền. Quá xứng đáng với số tiền bỏ ra 5 sao cho cửa hàng. Sẽ mua thêm khi cần",,,,,,,Positive,Positive,Positive,,
"Dung lượng lưu trữ: bản ram 4gb/64gb may muot sai okchất lượng máy ảnh tuyệt vời,",,Positive,Positive,,,,,,,,
Máy đẹp áp suất vẫn còn rất ưng ý nha cửa hàng,,,,,Positive,,,,,,
"Ổn với giá thành, ai mua về thì lên luôn HyperOS cho ổn định, với lại nhẹ hẳn 4gb dung lượng hệ thống khi lên HyperOS Đừng hi vọng gì nhiều camera, preview rất tệ nhưng khi chụp xung AI xử lý thì khá là tốt so với tầm giá",,Negative,,,,,Positive,,,,
"Tính năng nổi bật: chip khoẻ 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: ổn với tầm giá với mình thì pin khá lỏ so với 1 cục pin 6000, để qua đêm tắt hết wifi 4g và thông báo nhưng vẫn tụt 5-8%. nói chung là ngoài pin và camera ra thì mọi thứ khá tốt",Negative,Negative,,,,,Positive,,,,
Máy dùng tốt. cửa hàng hỗ trợ nhiệt tình ạ.,,,,,,,,Positive,,Positive,
cửa hàng giao hàng nhanh sản phẩm đẹp nguyên siu không có lỗi gì không có gì để chê cả,,,,,Positive,,,,Positive,,
"Nhận hàng từ hôm qua nhờ người nhà nhận nên hôm nay mới khui được. Điện thoại đẹp, cầm trên tay rất nhẹ, mỏng, màn hình cong amoled độ phân giải đẹp. Đang trong quá trình cài đặt sử dụng ban đầu thấy ổn, hoạt động tốt. Mua trong khung giờ live sale nên cũng được giá tốt và có cả quà kèm theo. cửa hàng tư vấn nhiệt tình, thời gian giao hàng rất nhanh.",,,,Positive,Positive,,Positive,Positive,Positive,,
Ship giao hàng hỏng phải đổi. Hiệu năng treo máy thường xuyên. Pin yếu khi gọi video.,Negative,,Negative,,,,,,Negative,,
"Nhận máy hôm 23 về hiệu năng, mình sẽ phản hồi sau. Trước mắt thấy giá rẻ hợp túi tiền.",,,Neutral,,,,Positive,,,,
"Hàng giao nhanh, đúng với mô tả",,,,,,,,,Positive,,
không biết bền không hình ảnh mang tính chất nhận xu,,,,,,,,,,Neutral,
Sản phẩm mua về sử dụng không được mọi người đừng mua phí tiền,,,,,,,,,,Negative,
Nhóm màu: màu đen loại: 2sim tính năng:gọi điện nhắn tin chất lượng: tốt,,,,,,,,,,Positive,
"Màu sắc: bạc 
Phân loại: không hộp (mới 100%) cửa hàng uy tín , lúc nhận hàng thấy hộp móp méo cũng hơi sợ, đúng như cửa hàng mô tả điện thoại mới 100% , cho cửa hàng 5 sao",,,,,,,,,,Positive,
"Camera sau kém ở ánh sáng yếu, blur nhiều. Khác với mô tả camera pro. Tính năng lấy nét tự động thất bại. Hiệu năng chơi game giảm dần, chăm sóc khách hàng hẹn gửi trả nhưng không rõ tiến trình",,Negative,Negative,,,,,Negative,,,
Với giá mà em săn sale được với giá 3x thì quá ngon,,,,,,,Positive,,,,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb hàng nguyên seal đúng quãng cáo, giao nhanh đóng gói cẩn thận",,,,,,Positive,,,Positive,,
"Tính năng nổi bật: màn 4k khá nét 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng như quảng cáo, mình mua bản 2 sim quốc tế máy đẹp keng, màn không ám ố, đã dán sẵn cường lực cửa hàng còn tặng thêm sạc cáp 40w, xứng đáng 5sao nha mọi người.",,,,Positive,,,,,,,
"êu ui máy xinh điên áaaaa, chời owiiii <333 tính mua pro mà chờ lâu qué nên mình múc luôn bản thường, xinh lắm luôn, cửa hàng giao đúng màu mình thích luôn 🥰🥰🥰 cảm giác unbox nó sướng",,,,,Positive,,,,Positive,,
"Pin xuống cấp nhanh chóng. Chỉ còn 80% dung lượng sau 6 tháng. Tuổi thọ pin ngắn. Pin chai quá nhanh dù sử dụng cẩn thận, phải sạc nhiều lần trong ngày. Shipping được nhưng hơi lâu",Negative,,,,,,,,Negative,,
"Nhóm màu: màu bạc 
Dung lượng lưu trữ: 256gb mọi thứ đều hài lòng ngoại trừ việc đặt máy màu xám mà cửa hàng chọn cho con máy màu đỏ đô (mình con trai mà sử dụng điện thoại màu đỏ thì hơi quan ngại thật. Kaka. Mà không sao mua thêm cái ốp lưng để giải quyết cái màu. Biết mình ở xa cửa hàng có tâm chọn máy ngoại hình mới keng. Sử dụng khoảng 1 tuần thấy mọi thứ đều tốt. Pin trâu, màn hình đẹp, camera siêu nét, loa nghe nhạc rất hay. Mình ít chiến game, sử dụng youtube, facebook các kiểu vẫn mát mẻ. Nói chung là hài lòng. Cảm ơn cửa hàng đã bán con máy chất lượng. Hy vọng sau này mọi thứ vẫn ổn",Positive,Positive,,Positive,,,,,,Positive,
Máy nhìn tốt. Tương đương với tầm giá. Để chải nghiệm xem chất lượng như thế nào sẽ đánh giá sau 4 sao,,,,,,,Positive,,,Positive,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 16gb mới nhận được máy sẽ review sau khi sử dụng.",,,,,,,,,,Neutral,
Điện thoại chậm.mua trên mạng về phải kiểm tra.kiểm tra thì điện thoại xử lí chậm trả thì cửa hàng không chịu bảo khui siu rồi.vậy cứ bán hàng tào lao rồi bắt khách nhận hàng với lí do đã khui không trả được.,,,Negative,,,,,Negative,,,
Nhóm màu: màu ngẫu nhiên sản phẩm: tất cả đều tốt,,,,,,,,,,,Neutral
Mình tay nhỏ nên xài pixel 5 quá ư là vừa điện thoại mới lắm nha mình nhìn qua còn tưởng điện thoại mới không có vết xước nào luôn cho cửa hàng 10₫ điện thoại chỉ bị thiếu cục sạc thui nên hơi buồn 🥲 còn lại có ốp lưng với kính cường lực ok lắm nha,,,,,,,,,,Positive,
Mình cần thêm thời gian để kiểm tra chất lượng camera trong nhiều điều kiện ánh sáng khác nhau.,,Neutral,,,,,,,,,
"Tính năng nổi bật: cấu hình tốt 
Chất lượng sản phẩm: đảm bảo 
Đúng với mô tả: đóng gói cẩn thận , giao hàng hơi chậm",,,,,,Positive,,,Negative,,
Hàng đẹp giá cả tốt mua về cho con xem youtube quá hợp lý giao hàng nhanh hàng đẹp long lanh nha bà con có điều kiện sẽ ủng hộ cửa hàng thêm,,,,,Positive,,Positive,,Positive,,
"Màu sắc: màu ngẫu nhiên sản phẩm: mình nhận được hàng rồi nhé, cửa hàng đóng gói cẩn thận ,đẹp mắt,giao hàng giao nhanh cảm ơn cửa hàng nhiều nhé.tặng cửa hàng 5 sao",,,,,,Positive,,,Positive,,
"pin nạp 3 giờ chậm, camera zoom năm lần mờ. hỗ trợ khách hàng sao chép nội dung.",Negative,Negative,,,,,,Negative,,,
"cửa hàng bán hàng chuẩn, giao hàng nhanh, máy sử dụng ổn định. chúc cửa hàng đắt khách",,,,,,,,,Positive,,
"Màn hình có tần số quét 120Hz, chưa thấy sự khác biệt rõ.",,,,Neutral,,,,,,,
mình thấy điện thoại sử dụng ổn khá mượt nhưng lâu lâu không thông báo tin nhắn,,,Positive,,,,,,,Positive,
"Sản phấm tốt, xứng đáng 5 sao. Giao hàng nhanh cẩn thận. Nên mua nha cả nhà",,,,,,,,,Positive,Positive,
"pin hẻo không sài được, phải mua pin khác về thay nhé",Negative,,,,,,,,,,
"cùi bắp thất vọng lag app, shipping chậm",,,Negative,,,,,,Negative,,
"△ Kol mẹ buncha △ các cô bác nhớ ấn theo dõi và mua hàng qua kênh shopee video để ủng hộ buncha nha ♥️ đã mua iphone, samsung và rất nhiều sản phẩm giá trị cao khác trên shopee. Uy tín và giá tốt. Nên mua nha cả nhà.",,,,,,,,,,Positive,
ảnh chụp tối bị noise. camera bị ám vàng khi thiếu sáng. sạc pin lâu đầy. chụp ảnh trong nhà cực tệ. pin xài lèo tèo cả ngày phải sạc 2 lần. đóng gói chỉ có bọc nilông,Negative,Negative,,,,Negative,,,,,
 mua full box mà gửi về không có box với đã sử dụng rồi,,,,,,,,,,Negative,
Máy đẹp ổn trong tầm giá mỗi tội là viền trên sước hơi nhiều xíu nhưng không sao,,,,,Negative,,,,,,
"cửa hàng, nhân viên hỗ trợ nhiệt tình, sau 5 giờ đặt, nhân viên cửa hàng fpt gần nhà đã đến giao hàng.",,,,,,,,Positive,Positive,,
"Giao nhanh, máy tuột pin khá nhanh nếu để sử dụng dữ liệu or wifi thì tuột nhanh tầm 1 ngày thì phải sạc, chụp hình thì hơi ảo ma nha, camera trước không có điêur chỉnh gần xa được , đang thấy tạm ổn mong sử dụng được lâu , app nhiều toàn game , hình mh",Negative,Negative,,,,,,,Positive,,
"Color family: random color sản phẩm: máy nhận được đẹp , chức năng đầy đủ và đang sử dụng rất tốt. cửa hàng giao hàng nhanh và chính sách bảo hành lâu dài và rõ ràng.",,,,,Positive,,,Positive,Positive,,
"Color family: random color sản phẩm: máy thiết kế đẹp, ổn trong tầm giá rất chất lượng, máy vừa rẻ vừa đẹp, chụp hình rõ nét, sử dụng rất là tốt luôn. Giao hàng siêu siêu nhanh, đặt hôm nay mai có sử dụng liền luôn triệu like cho cửa hàng 👍",,Positive,,,Positive,,Positive,,Positive,,
Vỏ máy cũ nói chunh là không phải mới đâu góu hàng không kĩ lắm,,,,,Negative,Negative,,,,,
"Săn với giá 6m6 thì rất ok, anh em muốn mua thì dưới 7 mới quất.",,,,,,,Positive,,,,
"Mình đặt máy mới 99% mà giao máy cũ 95% tặng thêm 1 pin, không vô được youtube.",,,,,,,,,,Negative,
"Variation3: ram 6/128gb máy đẹp, đúng cấu hình",,,,,Positive,,,,,,
mọi người nên mua,,,,,,,,,,Positive,
"Camera sau có ba ống kính với độ phân giải lần lượt là 48MP, 8MP và 5MP.",,Neutral,,,,,,,,,
đáng mua nhất trong phân khúc,,,,,,,,,,Positive,
Đúng với mô tả:không tặng quà giống như quảng cáo,,,,,,,,,,Negative,
"Củ sạc đi kèm hỏng, phải mua mới. Khác với mô tả tặng sạc chuẩn. Tính năng sạc nhanh kém tương thích. Pin phồng nhẹ sau vài lần sạc, chăm sóc khách hàng yêu cầu gửi trả nhiều thủ tục",Negative,,,,,,,Negative,,,
"đóng gói không có seal. hộp đã bị mở. không nguyên vẹn. nhận hàng thấy hộp không còn seal, cảm giác không phải hàng mới. chăm sóc khách hàng bảo do kiểm tra hàng. camera chụp tệ",,Negative,,,,Negative,,Negative,,,
